Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2013 [YR2013]
Serbia,SRB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,13,13,12,12,11,10,10,..,13
Serbia,SRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,6.6,6.3,6.1,5.9,5.8,5.7,5.6,5.5,6.8
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35227.817901437,24682.8396373181,24310.6721012349,26261.8376320923,27336.6083673938,28756.4736738933,30428.5554253685,27920.0734893713,30503.2866082805,22315.9228086344
Seychelles,SYC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,98.5,..,..
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,..,198.60652173913,203.084782608696,205.819565217391,208.354347826087,210.352173913043,212.228260869565,214.047826086957,215.778260869565,195.541304347826
Seychelles,SYC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,5,5,5,5,4,3,3,..,6
Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,14.5,14.5,14.6,14.6,14.5,14.4,14.2,13.9,14.4
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1931.06733078033,1756.72833562258,1567.9820542342,1641.30196758057,1593.51532239987,1649.0363421828,1726.06948716063,1675.21257099058,1781.93034315783,1721.25737761518
Sierra Leone,SLE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,75.2300033569336,..,..,..,..,..,86.3300018310547,..,..,64.5305023193359
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,..,98.9288999722915,101.340717650319,103.822568578554,106.366929897479,108.912177888612,111.482793017456,114.075505680244,116.661692989748,96.4929204765863
Sierra Leone,SLE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,618,588,505,520,460,435,443,..,632
Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,140,141,126.1,121.4,116.8,112.5,108.5,104.7,141.9
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,127564.556573776,84423.1913432675,86974.7476230627,89495.0154493688,95334.1455686864,100642.752176026,102630.933142278,100226.36846454,118887.822065854,83001.7878013707
Singapore,SGP,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,99.8971633911133,99.7351531982422,99.9131927490234,99.9211578369141,99.9174194335938,99.9137878417969,99.6685409545898,..,99.8962783813477
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,..,7714.7023977433,7806.77291960508,7908.72073342736,7882.37780898876,7897.30532212885,7965.87849162011,7918.95125348189,7595.49582172702,7636.72135785007
Singapore,SGP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,8,8,7,7,7,6,7,..,7
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,2.7,2.7,2.7,2.6,2.5,2.4,2.2,2.1,2.8
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41811.8021562819,38858.5814633011,38211.8331867085,38230.0318635575,37914.1229673611,35978.4693356083,39163.9812301847,32578.9909182832,36070.8541893208,32478.2989639344
Sint Maarten (Dutch part),SXM,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,..,1108.38235294118,1141.91176470588,1175.55882352941,1193.35294117647,1202.79411764706,1223.76470588235,1244.41176470588,1260.17647058824,1076.67647058824
Sint Maarten (Dutch part),SXM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37459.4738440688,29029.0782261812,30054.1218355571,29737.5708042482,30142.3674521189,31369.7988265901,33453.2927620977,32922.0747645603,34528.6596259314,28019.0588412978
Slovak Republic,SVK,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,..,112.700686356073,112.803148787488,112.953369384359,113.128785357737,113.285586522463,113.43899750416,113.536335274542,113.295486688852,112.572637664282
Slovak Republic,SVK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,5,5,5,5,5,5,5,..,5
Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,6.4,6.2,6.1,6,5.9,5.8,5.7,5.6,6.5
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,50031.6561840507,30870.0236667425,31628.247175832,33936.0440637175,36507.5530416531,38971.8241162221,42088.7310657452,40871.8252600524,43974.217350566,29973.6993541529
Slovenia,SVN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,..,102.382323733863,102.446109241111,102.52417833383,102.610871929328,102.992292564709,103.711934605987,104.408881428657,104.689964442502,102.281678252234
Slovenia,SVN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,5,5,5,4,4,3,5,..,5
Slovenia,SVN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,2.7,2.6,2.5,2.4,2.4,2.3,2.2,2.2,2.8
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24284.9428132523,22097.881835062,19299.1204226996,18886.3461287168,20134.2996895259,20711.9173674051,21299.6573575795,20171.0922135115,21656.1264915117,22160.5956936943
Small states,SST,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,90.8985900878906,90.8706893920898,91.1035919189453,91.1368865966797,91.1835327148438,91.1333084106445,91.1440277099609,91.1122512817383,90.9668579101562,90.7275695800781
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,..,15.3933376681439,15.7064741653614,16.0086163150547,16.2915967986585,16.5482650450345,16.7827150905729,16.953605891224,17.1132480290242,15.0914377570422
Small states,SST,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,285,274,251,246,245,246,245,..,296
Small states,SST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,48.9297482386894,47.39143305889,45.719750610227,44.2760514712621,43.121497770992,42.0113299598769,40.7458561468558,39.6550144536475,50.5893780260962
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2654.09111021733,2459.60119429406,2462.83315625514,2561.13831694806,2625.13452999906,2696.64101672402,2727.89453168489,2607.48182686863,2645.34556016287,2447.57716227545
Solomon Islands,SLB,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,..,21.3424437299035,21.8885316184352,22.4402286530904,22.9951411218292,23.553018935334,24.115505537692,24.6942122186495,25.2894247945695,20.8061807788496
Solomon Islands,SLB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,140,141,133,133,127,127,122,..,138
Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,23.5,22.8,22.1,21.4,20.7,20,19.4,18.8,24.1
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1364.10169058781,939.610181813774,1086.16497990548,1127.86619490964,1059.14393225513,1124.90124306928,1186.56196715729,1190.5694304163,1254.34066361614,824.81613276527
Somalia,SOM,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,76.3000030517578,..,..,..,..,..,..,..,..,..
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,..,21.2153457455287,21.9401058437211,22.7832546944241,23.6940431026238,24.5657761341537,25.4747027130424,26.3605317690567,27.2030812637485,20.487271654924
Somalia,SOM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,793,761,711,683,651,606,621,..,828
Somalia,SOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,138.9,134.5,130.3,126.1,122.5,118.6,114.9,111.8,143.4
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15904.848362637,13556.0328156576,13581.7552823481,13696.1635674374,13950.4534760766,14326.6502600948,14439.6941247491,13533.776252019,14689.1537493425,13559.8405739033
South Africa,ZAF,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,98.6817169189453,98.6845932006836,..,93.7560882568359,..,97.9862365722656,..,95.9130325317383,..
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,..,45.1158207552614,46.061301304932,46.511201971824,46.6916791004789,47.2674203892539,47.8835494481036,48.4728478513548,48.9594795110008,44.4102383170251
South Africa,ZAF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,141,141,127,133,125,118,127,..,151
South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,38.3,37.3,36.6,35.8,35.1,34.3,33.7,32.8,39.6
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7931.13789731871,4983.36131319099,5198.51680444216,5519.28124302733,5826.93293065189,6271.20944364925,6561.12316843302,6270.02516837156,7019.51781455641,4802.9531683674
South Asia,SAS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.4181976318359,88.9232788085938,89.4532928466797,90.2749099731445,90.7401733398438,90.6980590820312,93.5713577270508,93.8001098632812,94.1029586791992,88.4797592163086
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,..,367.648247612057,372.221549517518,376.732390149842,381.31481186049,385.846173600519,390.262041526979,394.650788659405,398.713576178377,362.964397005458
South Asia,SAS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,181,172,165,159,156,155,138,..,194
South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,51.7,49.2,46.8,44.6,42.5,40.6,38.8,37.1,54.3
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7931.13789731871,4983.36131319099,5198.51680444216,5519.28124302733,5826.93293065189,6271.20944364925,6561.12316843302,6270.02516837156,7019.51781455641,4802.9531683674
South Asia (IDA & IBRD),TSA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.4181976318359,88.9232788085938,89.4532928466797,90.2749099731445,90.7401733398438,90.6980590820312,93.5713577270508,93.8001098632812,94.1029586791992,88.4797592163086
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,..,367.648247612057,372.221549517518,376.732390149842,381.31481186049,385.846173600519,390.262041526979,394.650788659405,398.713576178377,362.964397005458
South Asia (IDA & IBRD),TSA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,179,170,163,156,153,152,135,..,191
South Asia (IDA & IBRD),TSA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,51.7313002315713,49.258457095559,46.7879290749728,44.6900354322371,42.5054818026808,40.5893697389626,38.8464935320085,37.0519601369135,54.3254968834573
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,1407.69902776408,1181.93160266504,..,..,..,..,..,..,1957.28434851863
South Sudan,SSD,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,48.4251403808594,..,..,..,..
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,..,17.7445033468897,17.714460462393,17.5115993860079,16.8661497317741,16.4501273875271,16.5329482695868,16.7838637190828,17.0086433623977,17.5747804345418
South Sudan,SSD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,1172,1225,1288,1252,1275,1245,1223,..,1131
South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,99.2
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,45825.1956330087,33540.3571743561,34919.3872520672,37305.6291510563,39550.1890761123,40716.6807627631,43108.7687037933,37988.0295324103,40662.0098784744,32444.4611896857
Spain,ESP,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,99.7573089599609,99.6187515258789,99.6375732421875,..,99.6884994506836,..,99.4947891235352,..,99.6946334838867
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,..,92.9227364506907,92.9526859210545,93.0492629572988,93.2709101549633,93.6697920792501,94.3508089023978,94.815383748924,94.8821207500056,93.2009456028468
Spain,ESP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,4,4,4,4,4,3,3,..,4
Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3,3.5
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14405.4159547053,11452.4737212903,11998.2025086687,12921.0549691984,13544.5189855638,14083.686385958,14217.4686566719,13664.2266555376,14621.5163394895,10952.8928548709
Sri Lanka,LKA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,98.4112319946289,98.545051574707,98.5094833374023,98.7196197509766,98.5862426757812,98.7136077880859,..
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,..,338.693302503588,344.735220461118,346.169906128318,347.48377037791,350.284495021337,352.431694638296,354.332363401229,358.163595215002,336.975857120077
Sri Lanka,LKA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,30,30,30,31,30,30,29,..,33
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,9.3,8.8,8.3,7.9,7.6,7.3,7,6.7,9.9
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34051.8820291695,26463.3625611932,26571.1021000914,27952.8489031695,29333.5983675877,30670.6025067626,32517.6991439726,28196.7440351244,29226.3405399031,24317.3806244392
St. Kitts and Nevis,KNA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,..,183.803846153846,183.807692307692,183.8,183.788461538462,183.696153846154,183.507692307692,183.238461538462,183.1,183.719230769231
St. Kitts and Nevis,KNA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,17.2,16.9,16.6,16.3,15.9,15.4,15,14.6,17.3
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17755.9651817692,13989.3411564018,13815.4714835925,14584.4111128189,15247.4064635777,15998.2347528432,16116.4167182441,12303.5421680254,14395.6404932817,13725.1851193305
St. Lucia,LCA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,..,286.563934426229,287.906557377049,289.201639344262,290.431147540984,291.619672131148,292.759016393443,293.831147540984,294.509836065574,285.209836065574
St. Lucia,LCA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,72,80,64,64,61,72,73,..,74
St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,21.4,21.9,22.5,23,23.6,24.1,24.5,24.8,21
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,..,705.22,700.4,696.22,689.92,677.04,662.42,651.06,638.96,712.78
St. Martin (French part),MAF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17206.7869000948,12199.7558549982,12425.4778377878,13530.4667666094,13575.4491660098,14379.7572629076,14784.7665788035,14457.8556304048,15265.0547470928,11694.775485825
St. Vincent and the Grenadines,VCT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Population density (people per sq. km of land area),EN.POP.DNST,..,274.133333333333,273.030769230769,271.7,270.638461538462,269.951282051282,269.035897435897,268.28717948718,267.517948717949,275.51282051282
St. Vincent and the Grenadines,VCT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,40,36,35,35,60,65,62,..,45
St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,17.4,16.8,16.2,15.7,15.2,14.6,14.2,13.7,18
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4423.48881302197,3744.16981967423,3733.05358322535,3758.33527227692,3803.30938741134,3901.44978717943,3975.76637319131,3849.19539637094,4089.21600871367,3584.80071329156
Sub-Saharan Africa,SSF,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,80.9288864135742,78.8582077026367,79.2194900512695,79.4116287231445,79.7427520751953,80.5856399536133,80.6527404785156,80.720100402832,80.7709197998047,78.4107131958008
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,..,41.082980651919,42.2210709806117,43.3703314069306,44.5310169645414,45.7246944918547,46.9445942820503,48.1900581184587,49.4399473285099,39.9774612297583
Sub-Saharan Africa,SSF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,605,587,579,570,562,552,536,..,611
Sub-Saharan Africa,SSF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,89.2,86.7,84.3,82,79.6,77.3,75.1,73,91.8
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4420.94342158983,3742.22132182326,3731.14835039323,3756.27895140531,3801.18906117639,3899.24783144506,3973.4631688074,3847.13704042015,4086.99645659354,3583.0372380818
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,80.9277877807617,78.8564605712891,79.2178421020508,79.4100570678711,79.7412796020508,80.5842895507812,80.6514511108398,80.7188720703125,80.7697601318359,78.4088592529297
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,..,41.0799475962812,42.2179736182226,43.3672035170123,44.5278626154039,45.7215246611781,46.9414118184078,48.1868645945585,49.4367445519,39.9744659132317
Sub-Saharan Africa (excluding high income),SSA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,589,571,561,550,540,528,511,..,598
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,89.1108228398322,86.6397673675421,84.2156507783717,81.9045607305576,79.4745562001632,77.2416626524033,75.1159228780245,72.997105062973,91.7753246655871
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4423.48881302197,3744.16981967422,3733.05358322535,3758.33527227692,3803.30938741134,3901.44978717943,3975.76637319131,3849.19539637093,4089.21600871367,3584.80071329156
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,80.9288864135742,78.8582077026367,79.2194900512695,79.4116287231445,79.7427520751953,80.5856399536133,80.6527404785156,80.720100402832,80.7709197998047,78.4107131958008
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,..,41.082980651919,42.2210709806117,43.3703314069306,44.5310169645414,45.7246944918547,46.9445942820503,48.1900581184587,49.4399473285099,39.9774612297583
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,589,571,561,550,540,528,511,..,598
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,89.1074863156612,86.6365070520617,84.2124371381434,81.9014709666237,79.4716717817178,77.2389690118192,75.1134025935319,72.9947339957363,91.7717925376872
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4216.02490234375,4544.037109375,4519.4873046875,4813.86865234375,4613.9501953125,4453.767578125,4308.42138671875,4091.84228515625,4083.97509765625,3953.73803710938
Sudan,SDN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,72.5100021362305,..,..,..,..
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,..,19.8090176659529,20.4342494646681,21.0798549250535,21.7772098501071,22.4834362955032,23.1435187366167,23.7904100642398,24.4417569593148,19.2669721627409
Sudan,SDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,301,298,301,290,293,298,270,..,323
Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,68,66,64.1,62.1,60.3,58.4,56.6,54.9,69.9
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17619.8029343957,16764.042707018,16721.2959326991,14633.1925874059,17753.0602652976,18881.615325674,19231.6511907123,16187.8233206632,16294.4893681793,16318.6006204121
Suriname,SUR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.0999984741211,..
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,..,3.65180769230769,3.68894230769231,3.72726282051282,3.76640384615385,3.80586538461538,3.84808333333333,3.89144230769231,3.92939102564103,3.61504487179487
Suriname,SUR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,135,125,105,99,98,100,96,..,133
Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,21,20.5,19.9,19.4,18.8,18.3,17.7,17.2,21.6
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,64578.3963325427,47184.6691338182,49103.1334338706,50430.2528196052,51947.9542478244,53521.6306428288,56404.3002044523,56140.5523953504,60126.8165037418,46312.3923824667
Sweden,SWE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,..,23.8034986523533,24.0582617728817,24.362449750883,24.6929419766692,24.9814588688378,25.2376654802124,25.4207233696844,25.5738569744311,23.5684835040631
Sweden,SWE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,5,4,4,5,5,5,5,..,5
Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,2.9,2.9,2.8,2.8,2.7,2.6,2.5,2.5,2.9
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,83598.453356565,63417.0437157565,65265.04573356,67350.7518747757,68193.5054944094,70688.8187491194,72668.747107339,70810.8206896136,75979.7662211492,61656.4661708516
Switzerland,CHE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,..,207.250751433234,209.626620751132,211.931572125581,213.918480127503,215.500094533915,217.042781721823,218.63446962171,220.285662001897,204.734336607627
Switzerland,CHE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,7,6,8,6,7,7,7,..,7
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,4.3,4.3,4.2,4.1,4.1,4,3.9,3.8,4.4
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,96.9000015258789,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,..,109.308021565104,104.586276752165,103.274258018842,103.378385884659,105.284882644448,109.449714099003,113.122011653869,116.126814790612,117.060507542341
Syrian Arab Republic,SYR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,29,30,29,31,31,33,30,..,29
Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,47.3,41.8,39.8,23.9,23.8,22.6,22.8,22.3,45.4
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4885.12570059687,3273.93249546877,3124.53939899615,3092.85361084195,3236.43934350302,3486.97450323267,3726.91381974717,3856.50152260774,4315.03220422043,2999.22471283075
Tajikistan,TJK,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,100,..,..,..,..,..
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,..,59.9941492657761,61.416982491534,62.8670509402695,64.3095684127099,65.7693781972765,67.2743209164925,68.7600475538583,70.2504791411485,58.1352529294084
Tajikistan,TJK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,22,20,20,18,17,16,17,..,24
Tajikistan,TJK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,38.4,37.4,36.5,35.5,34.5,33.5,32.5,31.4,39.4
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3096.88452148438,2206.36108398438,2301.802734375,2418.73901367188,2457.61840820313,2571.1669921875,2687.11645507813,2694.42626953125,2850.61279296875,2160.78002929688
Tanzania,TZA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,87.6500015258789,..,87.0130996704102,..,..,..,..,..,..,..
